node_count,tx_power,duty_cycle,_seed,_rep,energy,pdr,latency
100,11.46938775510204,0.29000000000000004,42,0,3.3261224489795924,0.9101546098071662,35.533507171566995
100,11.46938775510204,0.29000000000000004,45,3,3.3261224489795924,0.9168034583410235,32.9039130816153
100,11.46938775510204,0.29000000000000004,43,1,3.3261224489795924,0.9106819925158198,35.324929333350894
100,11.46938775510204,0.29000000000000004,46,4,3.3261224489795924,0.9171962490517264,32.74856586228962
100,4.1020408163265305,0.19,42,0,0.7793877551020408,0.7487905403903821,54.23535305133911
100,4.1020408163265305,0.19,43,1,0.7793877551020408,0.750265112708049,53.91699740353558
100,4.1020408163265305,0.19,44,2,0.7793877551020408,0.7209691357280118,60.24190912049621
100,4.1020408163265305,0.19,45,3,0.7793877551020408,0.7673808502953382,50.221762071939146
100,3.7142857142857144,0.3,42,0,1.1142857142857143,0.722565384085162,34.34905693251477
100,4.1020408163265305,0.19,46,4,0.7793877551020408,0.7684791007672165,49.984653158231524
100,3.7142857142857144,0.3,43,1,1.1142857142857143,0.7241938952297116,34.147431688905876
100,3.7142857142857144,0.3,44,2,1.1142857142857143,0.6918395478498911,38.153209109647605
100,3.7142857142857144,0.3,45,3,1.1142857142857143,0.7430964401060389,31.807115978894796
100,3.7142857142857144,0.3,46,4,1.1142857142857143,0.7443093430688387,31.6569470002133
100,13.020408163265305,0.06999999999999999,43,1,0.9114285714285713,0.9213217543456778,146.3461358095966
100,13.020408163265305,0.06999999999999999,42,0,0.9114285714285713,0.9208571946507849,147.21024399649187
100,13.020408163265305,0.06999999999999999,44,2,0.9114285714285713,0.9120921425020424,163.51375332706115
100,13.020408163265305,0.06999999999999999,46,4,0.9114285714285713,0.9270600179996011,135.67263000091415
100,3.7142857142857144,0.47000000000000003,43,1,1.7457142857142858,0.7241938952297116,21.79623299291864
100,3.7142857142857144,0.47000000000000003,42,0,1.7457142857142858,0.722565384085162,21.92492995692432
100,3.7142857142857144,0.47000000000000003,45,3,1.7457142857142858,0.7430964401060389,20.302414454613697
100,13.020408163265305,0.06999999999999999,45,3,0.9114285714285713,0.9267140174013131,136.31621133812055
100,3.7142857142857144,0.47000000000000003,44,2,1.7457142857142858,0.6918395478498911,24.353112197647402
100,3.7142857142857144,0.47000000000000003,46,4,1.7457142857142858,0.7443093430688387,20.206561915029766
100,12.244897959183673,0.21000000000000002,43,1,2.5714285714285716,0.916338799194512,48.78204526986553
100,12.244897959183673,0.21000000000000002,42,0,2.5714285714285716,0.915844817388012,49.07008133216395
100,12.244897959183673,0.21000000000000002,44,2,2.5714285714285716,0.906524645315184,54.50458444235371
100,12.244897959183673,0.21000000000000002,45,3,2.5714285714285716,0.922072572215781,45.438737112706846
100,12.244897959183673,0.21000000000000002,46,4,2.5714285714285716,0.9224404861835044,45.22421000030471
100,11.857142857142858,0.09,43,1,1.0671428571428572,0.913602890965175,113.8247722963529
100,11.857142857142858,0.09,42,0,1.0671428571428572,0.91309275484967,114.4968564417159
100,11.857142857142858,0.09,44,2,1.0671428571428572,0.9034677923216802,127.17736369882535
100,11.857142857142858,0.09,45,3,1.0671428571428572,0.9195241711778662,106.02371992964932
100,11.857142857142858,0.09,46,4,1.0671428571428572,0.9199041167545348,105.52315666737768
100,9.142857142857142,0.34,42,0,3.1085714285714285,0.8872921692676049,30.30799141104244
100,9.142857142857142,0.34,43,1,3.1085714285714285,0.8879537520258359,30.130086784328707
100,9.142857142857142,0.34,44,2,3.1085714285714285,0.8748097963016473,33.66459627321847
100,9.142857142857142,0.34,45,3,3.1085714285714285,0.8956329121094017,28.065102334318933
100,9.142857142857142,0.34,46,4,3.1085714285714285,0.8961256540168067,27.93260029430585
100,2.163265306122449,0.28,43,1,0.6057142857142859,0.5264462134098482,36.586533952399144
100,2.163265306122449,0.28,42,0,0.6057142857142859,0.5236500910410268,36.80256099912296
100,2.163265306122449,0.28,44,2,0.6057142857142859,0.4708944201414287,40.87843833176528
100,2.163265306122449,0.28,45,3,0.6057142857142859,0.5589015200457563,34.07905283453013
100,2.163265306122449,0.28,46,4,0.6057142857142859,0.5609840511459241,33.91815750022853
100,15.346938775510203,0.32,42,0,4.911020408163266,0.932854906382065,32.202240874232594
100,15.346938775510203,0.32,44,2,4.911020408163266,0.9254185987543971,35.76863354029462
100,15.346938775510203,0.32,43,1,4.911020408163266,0.9332490408086508,32.01321720834925
100,15.346938775510203,0.32,45,3,4.911020408163266,0.9378238597841164,29.81917123021387
100,15.346938775510203,0.32,46,4,4.911020408163266,0.9381174081674647,29.678387812699967
100,17.6734693877551,0.47000000000000003,42,0,8.306530612244899,0.941693867397464,21.92492995692432
100,17.6734693877551,0.47000000000000003,43,1,8.306530612244899,0.9420361180802986,21.79623299291864
100,17.6734693877551,0.47000000000000003,44,2,8.306530612244899,0.935236473189643,24.353112197647402
100,17.6734693877551,0.47000000000000003,45,3,8.306530612244899,0.9460087091877574,20.302414454613697
100,17.6734693877551,0.47000000000000003,46,4,8.306530612244899,0.9462636149454611,20.206561915029766
100,4.877551020408163,0.12,42,0,0.5853061224489795,0.7887317851939155,85.87264233128693
100,4.877551020408163,0.12,43,1,0.5853061224489795,0.7899719067308992,85.36857922226469
100,4.877551020408163,0.12,44,2,0.5853061224489795,0.765333866558404,95.383022774119
100,4.877551020408163,0.12,45,3,0.5853061224489795,0.804366314213704,79.51778994723699
100,13.020408163265305,0.01,42,0,0.13020408163265304,0.9208571946507849,1030.471707975443
100,4.877551020408163,0.12,46,4,0.5853061224489795,0.805289947491544,79.14236750053325
100,13.020408163265305,0.01,43,1,0.13020408163265304,0.9213217543456778,1024.422950667176
100,13.020408163265305,0.01,44,2,0.13020408163265304,0.9120921425020424,1144.596273289428
100,13.020408163265305,0.01,45,3,0.13020408163265304,0.9267140174013131,954.2134793668438
100,13.020408163265305,0.01,46,4,0.13020408163265304,0.9270600179996011,949.7084100063989
100,3.326530612244898,0.23,42,0,0.7651020408163265,0.6902263894976086,44.80311773806274
100,3.326530612244898,0.23,43,1,0.7651020408163265,0.6920447270375261,44.540128289877224
100,3.326530612244898,0.23,45,3,0.7651020408163265,0.7131506353781811,41.48754258116712
100,3.326530612244898,0.23,44,2,0.7651020408163265,0.6559190151459281,49.76505536040991
100,18.448979591836736,0.12,43,1,2.213877551020408,0.9444726528076862,85.36857922226469
100,3.326530612244898,0.23,46,4,0.7651020408163265,0.7145049196254318,41.291670000278216
100,18.448979591836736,0.12,42,0,2.213877551020408,0.9441447887678193,85.87264233128693
100,18.448979591836736,0.12,44,2,2.213877551020408,0.9379588336823398,95.383022774119
100,18.448979591836736,0.12,45,3,2.213877551020408,0.9482782544749891,79.51778994723699
100,18.448979591836736,0.12,46,4,2.213877551020408,0.9485224451682375,79.14236750053325
100,10.306122448979592,0.01,43,1,0.10306122448979592,0.9006005550255073,1024.422950667176
100,10.306122448979592,0.01,42,0,0.10306122448979592,0.9000136459574943,1030.471707975443
100,10.306122448979592,0.01,44,2,0.10306122448979592,0.8889401743579197,1144.596273289428
100,10.306122448979592,0.01,45,3,0.10306122448979592,0.9074129585104747,954.2134793668438
100,10.306122448979592,0.01,46,4,0.10306122448979592,0.907850084009965,949.7084100063989
100,12.244897959183673,0.32,44,2,3.9183673469387754,0.906524645315184,35.76863354029462
100,12.244897959183673,0.32,42,0,3.9183673469387754,0.915844817388012,32.202240874232594
100,12.244897959183673,0.32,45,3,3.9183673469387754,0.922072572215781,29.81917123021387
100,12.244897959183673,0.32,43,1,3.9183673469387754,0.916338799194512,32.01321720834925
100,19.224489795918366,0.15000000000000002,42,0,2.8836734693877553,0.9463979712693235,68.69811386502953
100,19.224489795918366,0.15000000000000002,43,1,2.8836734693877553,0.9467126093719644,68.29486337781174
100,19.224489795918366,0.15000000000000002,44,2,2.8836734693877553,0.9404615557602991,76.3064182192952
100,19.224489795918366,0.15000000000000002,45,3,2.8836734693877553,0.9503646942071705,63.61423195778958
100,19.224489795918366,0.15000000000000002,46,4,2.8836734693877553,0.9505990343209488,63.31389400042659
100,6.816326530612245,0.38,44,2,2.590204081632653,0.8320802120864899,30.120954560248105
100,6.816326530612245,0.38,42,0,2.590204081632653,0.8488230350804628,27.117676525669555
100,6.816326530612245,0.38,43,1,2.590204081632653,0.8497104274895132,26.95849870176779
100,12.244897959183673,0.32,46,4,3.9183673469387754,0.9224404861835044,29.678387812699967
100,6.816326530612245,0.38,46,4,2.590204081632653,0.8606715411280866,24.992326579115762
100,6.816326530612245,0.38,45,3,2.590204081632653,0.8600106178757616,25.110881035969573
100,2.9387755102040813,0.35000000000000003,42,0,1.0285714285714285,0.6493534964644581,29.44204879929837
100,2.9387755102040813,0.35000000000000003,44,2,1.0285714285714285,0.6105194562039213,32.702750665412225
100,2.9387755102040813,0.35000000000000003,43,1,1.0285714285714285,0.6514117534592531,29.269227161919314
100,2.9387755102040813,0.35000000000000003,45,3,1.0285714285714285,0.6753024682028035,27.263242267624108
100,2.9387755102040813,0.35000000000000003,46,4,1.0285714285714285,0.6768354426718732,27.134526000182827
100,2.163265306122449,0.38,42,0,0.8220408163265307,0.5236500910410268,27.117676525669555
100,2.163265306122449,0.38,43,1,0.8220408163265307,0.5264462134098482,26.95849870176779
100,2.163265306122449,0.38,44,2,0.8220408163265307,0.4708944201414287,30.120954560248105
100,2.163265306122449,0.38,45,3,0.8220408163265307,0.5589015200457563,25.110881035969573
100,7.979591836734693,0.34,42,0,2.713061224489796,0.8708616179974016,30.30799141104244
100,7.979591836734693,0.34,43,1,2.713061224489796,0.8716196463118816,30.130086784328707
100,2.163265306122449,0.38,46,4,0.8220408163265307,0.5609840511459241,24.992326579115762
100,7.979591836734693,0.34,44,2,2.713061224489796,0.8565595642900239,33.66459627321847
100,7.979591836734693,0.34,45,3,2.713061224489796,0.880418274604934,28.065102334318933
100,7.979591836734693,0.34,46,4,2.713061224489796,0.8809828484438027,27.93260029430585
100,9.918367346938775,0.36000000000000004,42,0,3.5706122448979594,0.8961047148149635,28.62421411042897
100,9.918367346938775,0.36000000000000004,43,1,3.5706122448979594,0.8967145688853796,28.456193074088223
